261, 3615.33
262, 2016.94
263, 2358.49
264, 1719.1
265, 3316.75
266, 3528.58
267, 2174.86
268, 2873.56
269, 3290.56
270, 2424.24
271, 2701.24
272, 3177.63
273, 3244.65
274, 1660.3
275, 2836.07
276, 3683.24
277, 2270.15
278, 2952.47
279, 2501.88
280, 2793.3
281, 2970.89
282, 1908.4
283, 2422.48
284, 1406.67
285, 2174.39
286, 1530.92
287, 2640.61
288, 2644.1
289, 2996.7
290, 2077.71
291, 1960.4
292, 2911.21
293, 2966.48
294, 2651.11
295, 2615.75
296, 2767.78
297, 3132.83
298, 1872.66
299, 1828.15
300, 4086.64
301, 2154.24
302, 3250.98
303, 3210.27
304, 3467.41
305, 3252.03
306, 4321.52
307, 2458.21
308, 4118.62
309, 2143.16
310, 2388.34
311, 1651.25
312, 3022.06
313, 2543.88
314, 2191.54
315, 2570.03
316, 3152.59
317, 2844.14
318, 3173.6
319, 2857.14
320, 1164.28
321, 4137.36
322, 2660.28
323, 1556.18
324, 2242.66
325, 1638.54
326, 2827.25
327, 2728.51
328, 2727.77
329, 2676.66
330, 2154.71
331, 2801.91
332, 2773.16
333, 2066.97
334, 2251.75
335, 1747.03
336, 2096
337, 4518.75
338, 2336.99
339, 2411.96
340, 2442.6
341, 3787.88
342, 3453.04
343, 3664.35
344, 3317.85
345, 3954.13
346, 2780.87
347, 1784.44
348, 3239.39
349, 2539.36
350, 2865.33
351, 2683.12
352, 3193.87
353, 3121.1
354, 3015.68
355, 2977.96
356, 1632.65
357, 2768.55
358, 2054.65
359, 2296.74
360, 2702.7
361, 2545.18
362, 2179.12
363, 2267.06
364, 2135.84
365, 2446.18
366, 2732.24
367, 2440.21
368, 1418.64
369, 2644.1
370, 1618.91
371, 2148.23
372, 2452.18
373, 2325.58
374, 2875.22
375, 2336.99
376, 3341.13
377, 2467.31
378, 2712.23
379, 1363.88
380, 3396.74
381, 2828.05
382, 2748.01
383, 2159.83
384, 2538.07
385, 3025.72
386, 3856.54
387, 3111.39
388, 2685.28
389, 2999.4
390, 1646.09
391, 3137.75
392, 3355.7
393, 2709.29
394, 2190.1
395, 2644.8
396, 3132.83
397, 2849
398, 2866.97
399, 3547.36
400, 1953.89
401, 2442
402, 1820.17
403, 2284.67
404, 2304.68
405, 2289.9
406, 1712.62
407, 1963.48
408, 1800.83
409, 2262.96
410, 2805.84
411, 3396.74
412, 2862.05
413, 2749.52
414, 1713.21
415, 2777.78
416, 2103.49
417, 2617.12
418, 4478.28
419, 2333.18
420, 2693.24
